url,file_path,title,title_length,h1,h1_count,description,description_length,canonical,canonical_count,robots_meta,schema_types,status,issue,action
/materials/copper-c122-supplier-india.html,materials/copper-c122-supplier-india.html,Copper C122 Supplier in India | DHP Copper,42,Copper C122 Supplier in India,1,"Copper C122 supplier in India for DHP copper tubes, pipes, sheets, coils and heat exchanger or plumbing RFQs.",109,https://rubinoxmetal.com/materials/copper-c122-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|FAQPage|Question|Answer|Product|Organization|PropertyValue,pass,,none
/materials/copper-c145-supplier-india.html,materials/copper-c145-supplier-india.html,Copper C145 Supplier in India | Tellurium Copper,48,Copper C145 Supplier in India,1,"Copper C145 supplier in India for tellurium copper rods, bars, plates and machined electrical component RFQs.",109,https://rubinoxmetal.com/materials/copper-c145-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|FAQPage|Question|Answer|Product|Organization|PropertyValue,pass,,none
/materials/copper-c172-supplier-india.html,materials/copper-c172-supplier-india.html,Copper C172 Supplier in India | Beryllium Copper,48,Copper C172 Supplier in India,1,"Copper C172 supplier in India for beryllium copper rods, bars, strips, sheets and high-strength spring or contact RFQs.",119,https://rubinoxmetal.com/materials/copper-c172-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|FAQPage|Question|Answer|Product|Organization|PropertyValue,pass,,none
/materials/brass.html,materials/brass.html,"Brass Supplier in India | C260, C360 & C464 | Rubinox",53,"Brass C260, C360 & C464 Supplier in India",1,"Brass supplier for C260, C360 and C464 rods, sheets, plates, pipes, tubes and fittings with PAN India delivery and export support.",130,https://rubinoxmetal.com/materials/brass.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|FAQPage|Question|Answer|Product|Organization|PropertyValue,pass,,none
/materials/brass-c260-supplier-india.html,materials/brass-c260-supplier-india.html,Brass C260 Supplier in India | Cartridge Brass,46,Brass C260 Supplier in India,1,"Brass C260 supplier in India for cartridge brass sheets, strips, plates, coils and formed component RFQs.",105,https://rubinoxmetal.com/materials/brass-c260-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|FAQPage|Question|Answer|Product|Organization|PropertyValue,pass,,none
/materials/brass-c360-supplier-india.html,materials/brass-c360-supplier-india.html,Brass C360 Supplier in India | Free Cutting Brass,49,Brass C360 Supplier in India,1,"Brass C360 supplier in India for free cutting brass rods, bars, hex bars, flats and precision machined component RFQs.",118,https://rubinoxmetal.com/materials/brass-c360-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|FAQPage|Question|Answer|Product|Organization|PropertyValue,pass,,none
/materials/brass-c464-supplier-india.html,materials/brass-c464-supplier-india.html,Brass C464 Supplier in India | Naval Brass,42,Brass C464 Supplier in India,1,"Brass C464 supplier in India for naval brass rods, bars, plates, sheets, tubes and marine hardware RFQs.",104,https://rubinoxmetal.com/materials/brass-c464-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|FAQPage|Question|Answer|Product|Organization|PropertyValue,pass,,none
/materials/brass-c280-supplier-india.html,materials/brass-c280-supplier-india.html,Brass C280 Supplier in India | Muntz Brass,42,Brass C280 Supplier in India,1,"Brass C280 supplier in India for Muntz brass sheets, plates, rods and fabrication component RFQs.",97,https://rubinoxmetal.com/materials/brass-c280-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|FAQPage|Question|Answer|Product|Organization|PropertyValue,pass,,none
/materials/brass-c385-supplier-india.html,materials/brass-c385-supplier-india.html,Brass C385 Supplier in India | Architectural Brass,50,Brass C385 Supplier in India,1,"Brass C385 supplier in India for architectural brass rods, bars, profiles, shapes and machined hardware RFQs.",109,https://rubinoxmetal.com/materials/brass-c385-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|FAQPage|Question|Answer|Product|Organization|PropertyValue,pass,,none
/materials/carbon-steel.html,materials/carbon-steel.html,"Carbon Steel Supplier India | Plates, Pipes & Bars",50,"Carbon Steel A36, 1018, 1045 & A516 Gr 70 Supplier in India",1,"Carbon steel supplier for A36, 1018, 1045 and A516 Grade 70 plates, pipes, sheets and bars with PAN India project supply.",121,https://rubinoxmetal.com/materials/carbon-steel.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|FAQPage|Question|Answer|Product|Organization|PropertyValue,pass,,none
/materials/carbon-steel-a36-supplier-india.html,materials/carbon-steel-a36-supplier-india.html,ASTM A36 Carbon Steel Supplier India | Plates & Structural Steel,64,ASTM A36 Carbon Steel Supplier in India,1,"ASTM A36 carbon steel supplier in India for plates, sheets, angles, channels, flats and structural fabrication RFQs with documentation support.",143,https://rubinoxmetal.com/materials/carbon-steel-a36-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|FAQPage|Question|Answer|Product|Organization|PropertyValue,pass,,none
/materials/carbon-steel-1018-supplier-india.html,materials/carbon-steel-1018-supplier-india.html,"Carbon Steel 1018 Supplier India | Bars, Rods & Machining Steel",63,Carbon Steel 1018 Supplier in India,1,"Carbon Steel 1018 supplier in India for bars, rods, flats, squares and machining requirements with RFQ support for size, tolerance and documentation.",149,https://rubinoxmetal.com/materials/carbon-steel-1018-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|FAQPage|Question|Answer|Product|Organization|PropertyValue,pass,,none
/materials/carbon-steel-1045-supplier-india.html,materials/carbon-steel-1045-supplier-india.html,"Carbon Steel 1045 Supplier India | Shafts, Bars & Rods",54,Carbon Steel 1045 Supplier in India,1,"Carbon Steel 1045 supplier in India for round bars, rods, shafts, flats and higher-strength machining components with RFQ and documentation support.",148,https://rubinoxmetal.com/materials/carbon-steel-1045-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|FAQPage|Question|Answer|Product|Organization|PropertyValue,pass,,none
/materials/carbon-steel-a516-grade-70-supplier-india.html,materials/carbon-steel-a516-grade-70-supplier-india.html,ASTM A516 Grade 70 Supplier India | Carbon Steel Pressure Vessel Plate,70,ASTM A516 Grade 70 Supplier in India,1,"ASTM A516 Grade 70 carbon steel plate supplier in India for pressure vessel, boiler and tank fabrication RFQs with documentation and inspection support where applicable.",169,https://rubinoxmetal.com/materials/carbon-steel-a516-grade-70-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|FAQPage|Question|Answer|Product|Organization|PropertyValue,pass,,none
/materials/mild-steel.html,materials/mild-steel.html,"Mild Steel Supplier India | Plates, Pipes & Bars",48,"Mild Steel A36, A500, 1018, 1020, S235 & S355 Supplier in India",1,"Mild steel supplier for A36, A500, 1018, 1020, S235 and S355 plates, pipes, sheets, bars and structural products across India.",126,https://rubinoxmetal.com/materials/mild-steel.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|FAQPage|Question|Answer|Product|Organization|PropertyValue,pass,,none
/materials/nickel-alloys.html,materials/nickel-alloys.html,"Nickel Alloy Supplier in India | Inconel, Monel & Hastelloy",59,Nickel Alloys Supplier in India,1,"Nickel alloy supplier for Inconel, Monel, Hastelloy, Incoloy and Nickel 200/201 pipes, plates, bars, flanges and fittings across India.",135,https://rubinoxmetal.com/materials/nickel-alloys.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|FAQPage|Question|Answer|Product|Organization|PropertyValue,pass,,none
/materials/inconel-600-supplier-india.html,materials/inconel-600-supplier-india.html,Inconel 600 Supplier in India | Rubinox,39,Inconel 600 Supplier in India,1,"Rubinox supplies Inconel 600 and Alloy 600 pipes, tubes, sheets, plates, coils across India, with export support, MTC documentation and fast quotations.",152,https://rubinoxmetal.com/materials/inconel-600-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|Product|Organization|PropertyValue,pass,,none
/materials/inconel-625-supplier-india.html,materials/inconel-625-supplier-india.html,Inconel 625 Supplier in India | Rubinox,39,Inconel 625 Supplier in India,1,"Rubinox supplies Inconel 625 and Alloy 625 pipes, tubes, sheets, plates, coils across India, with export support, MTC documentation and fast quotations.",152,https://rubinoxmetal.com/materials/inconel-625-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|Product|Organization|PropertyValue,pass,,none
/materials/inconel-718-supplier-india.html,materials/inconel-718-supplier-india.html,Inconel 718 Supplier in India | Rubinox,39,Inconel 718 Supplier in India,1,"Rubinox supplies Inconel 718 and Alloy 718 round bars, rods, plates, sheets, pipes across India, with export support, MTC documentation and fast quotations.",156,https://rubinoxmetal.com/materials/inconel-718-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|Product|Organization|PropertyValue,pass,,none
/materials/monel-400-supplier-india.html,materials/monel-400-supplier-india.html,"Monel 400 Supplier in India | Alloy 400 Pipes, Plates, Bars",59,Monel 400 Supplier in India,1,"Rubinox supplies Monel 400 and Alloy 400 pipes, tubes, sheets, plates, coils across India, with export support, MTC documentation and fast quotations.",150,https://rubinoxmetal.com/materials/monel-400-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|Product|Organization|PropertyValue,pass,,none
/materials/monel-k-500-supplier-india.html,materials/monel-k-500-supplier-india.html,Monel K-500 Supplier in India | Rubinox,39,Monel K-500 Supplier in India,1,"Rubinox supplies Monel K-500 and Alloy K-500 round bars, rods, sheets, plates, pipes across India, with export support, MTC documentation and fast quotations.",158,https://rubinoxmetal.com/materials/monel-k-500-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|Product|Organization|PropertyValue,pass,,none
/materials/hastelloy-b-2-supplier-india.html,materials/hastelloy-b-2-supplier-india.html,Hastelloy B-2 Supplier in India | Rubinox,41,Hastelloy B-2 Supplier in India,1,"Rubinox supplies Hastelloy B-2 and Alloy B2 pipes, tubes, sheets, plates, round bars across India, with export support, MTC documentation and fast quotations.",158,https://rubinoxmetal.com/materials/hastelloy-b-2-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|Product|Organization|PropertyValue,pass,,none
/materials/hastelloy-b-3-supplier-india.html,materials/hastelloy-b-3-supplier-india.html,Hastelloy B-3 Supplier in India | Rubinox,41,Hastelloy B-3 Supplier in India,1,"Rubinox supplies Hastelloy B-3 and Alloy B3 pipes, tubes, sheets, plates, bars across India, with export support, MTC documentation and fast quotations.",152,https://rubinoxmetal.com/materials/hastelloy-b-3-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|Product|Organization|PropertyValue,pass,,none
/materials/hastelloy-c-4-supplier-india.html,materials/hastelloy-c-4-supplier-india.html,Hastelloy C-4 Supplier in India | Rubinox,41,Hastelloy C-4 Supplier in India,1,"Rubinox supplies Hastelloy C-4 and Alloy C4 pipes, tubes, sheets, plates, bars across India, with export support, MTC documentation and fast quotations.",152,https://rubinoxmetal.com/materials/hastelloy-c-4-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|Product|Organization|PropertyValue,pass,,none
/materials/hastelloy-c-22-supplier-india.html,materials/hastelloy-c-22-supplier-india.html,Hastelloy C-22 Supplier in India | Rubinox,42,Hastelloy C-22 Supplier in India,1,"Rubinox supplies Hastelloy C-22 and Alloy C22 pipes, tubes, sheets, plates, round bars across India, with export support, MTC documentation and fast quotations.",160,https://rubinoxmetal.com/materials/hastelloy-c-22-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|Product|Organization|PropertyValue,pass,,none
/materials/hastelloy-c-276-supplier-india.html,materials/hastelloy-c-276-supplier-india.html,Hastelloy C-276 Supplier in India | Rubinox,43,Hastelloy C-276 Supplier in India,1,"Rubinox supplies Hastelloy C-276 and Alloy C276 pipes, tubes, sheets, plates across India, with export support, MTC documentation and fast quotations.",150,https://rubinoxmetal.com/materials/hastelloy-c-276-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|Product|Organization|PropertyValue,pass,,none
/materials/hastelloy-x-supplier-india.html,materials/hastelloy-x-supplier-india.html,Hastelloy X Supplier in India | Rubinox,39,Hastelloy X Supplier in India,1,"Rubinox supplies Hastelloy X and Alloy X sheets, plates, tubes, pipes, bars, rings across India, with export support, MTC documentation and fast quotations.",156,https://rubinoxmetal.com/materials/hastelloy-x-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|Product|Organization|PropertyValue,pass,,none
/materials/incoloy-800-supplier-india.html,materials/incoloy-800-supplier-india.html,Incoloy 800 Supplier in India | Rubinox,39,Incoloy 800 Supplier in India,1,"Rubinox supplies Incoloy 800 and Alloy 800 pipes, tubes, heat exchanger tubes, sheets across India, with export support, MTC documentation and fast quotations.",159,https://rubinoxmetal.com/materials/incoloy-800-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|Product|Organization|PropertyValue,pass,,none
/materials/incoloy-825-supplier-india.html,materials/incoloy-825-supplier-india.html,Incoloy 825 Supplier in India | Rubinox,39,Incoloy 825 Supplier in India,1,"Rubinox supplies Incoloy 825 and Alloy 825 pipes, tubes, sheets, plates, round bars across India, with export support, MTC documentation and fast quotations.",157,https://rubinoxmetal.com/materials/incoloy-825-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|Product|Organization|PropertyValue,pass,,none
/materials/nickel-200-supplier-india.html,materials/nickel-200-supplier-india.html,Nickel 200 Supplier in India | Rubinox,38,Nickel 200 Supplier in India,1,"Rubinox supplies Nickel 200 commercially pure nickel pipes, tubes, sheets, plates across India, with export support, MTC documentation and fast quotations.",155,https://rubinoxmetal.com/materials/nickel-200-supplier-india.html,1,"index,follow",WebPage|BreadcrumbList|ListItem|Product|Organization|PropertyValue,pass,,none
